File Name,Total Faces,Curved Faces,Total Edges,Vertices,Bounding Box Volume,Mean Curvature,Curvature Std Dev,Volume,Hole Count,size,Criteria Met
00004283.step,4,2,12,24,3365.0837346706844,-0.0316979353332285,0.0325070508713651,1261.4973565002583,2,8.5478515625,5
00004284.step,60,35,352,704,118940.14161341354,-0.1288231508463521,0.2294852190949895,25987.55145434427,26,206.9765625,8
00004285.step,90,68,495,990,129972.25365400052,-0.1946154205214192,0.2049701614996593,29056.68823654102,27,1972.427734375,6
00004286.step,75,55,438,876,685760.9462767076,-0.1301704162798073,0.1444623651761195,19128.93106702838,30,561.677734375,7
00004287.step,17,14,80,160,31795.750947188662,-0.1661897963992063,0.1256712647544902,5445.826585970858,10,57.7548828125,7
00004288.step,118,48,656,1312,350000.09410285,-0.0972242692213215,0.1269913911233999,111235.31323699284,48,280.2158203125,9
00004289.step,35,12,176,352,200000.0028,-0.0725465838509316,0.1364800800013768,130331.59689240703,12,76.228515625,8
00004290.step,26,0,144,288,200000.0045999998,0.0,0.0,195319.99999999985,0,117.6708984375,4
00004291.step,77,28,412,824,385000.00353999855,-0.0727272727272727,0.1039934608787927,221311.60286087537,24,176.22265625,8
00004292.step,31,4,168,336,259064.0030328002,-0.0129032258064516,0.0335235640174621,135425.61447964594,4,71.3232421875,7
00004293.step,14,0,72,144,160000.00376000017,0.0,0.0,150934.00000000012,0,61.267578125,4
00004294.step,55,15,304,608,397211.6327623777,-0.0242895373053925,0.0412772236019395,91065.38772458828,12,124.43359375,8
00004295.step,47,9,252,504,397211.63276237785,-0.0191489361702127,0.0393473234232062,93804.55107048064,9,187.7548828125,8
00004296.step,18,0,96,192,266366.8368012113,0.0,0.0,249124.9463740837,0,40.4541015625,3
00004297.step,18,0,96,192,266366.8368012113,0.0,0.0,249124.9463740837,0,40.4541015625,3
00004298.step,18,0,96,192,266366.8368012113,0.0,0.0,249124.94637408375,0,40.4541015625,3
00004299.step,127,10,700,1400,3200000.014400001,-0.0173753280839895,0.0628523383349116,1575045.5672875373,10,286.2919921875,8
00004300.step,36,2,194,388,302996.4049371318,-0.0138888888888888,0.0572653559113564,244714.3916666665,2,80.10546875,7
00004301.step,36,2,194,388,221828.37046849588,-0.0138888888888888,0.0572653559113564,168029.55812702083,2,80.162109375,7
00004302.step,148,70,720,1440,3148189.710423872,-0.1105571991314701,0.2461519292824257,921403.6222648952,54,317.974609375,5
00004303.step,4,2,12,24,24636302.507572,-0.0033423711048007,0.0033513966901301,3636614.479927348,2,8.5419921875,4
00004304.step,66,15,334,668,3799963.415163993,-0.0154299532256276,0.0357745616748889,1415884.1441194112,11,141.974609375,8
00004305.step,47,16,236,472,1810628.4842077887,-0.0212765957446808,0.0321973318094075,842469.6036329139,12,101.6923828125,8
00004306.step,48,14,252,504,1976143.9573577424,-0.01875,0.0316639253199388,1309957.2448587304,10,108.37109375,8
00004307.step,36,12,174,348,1653113.1638674298,-0.0222222222222222,0.0342467444609387,1083253.295621198,8,77.083984375,8
00004308.step,24,1,132,264,3600000.0148000005,-0.0002314814814814,0.001110146185952,1604690.0603600857,1,53.900390625,6
00004309.step,24,1,132,264,3240000.0140400003,-0.0002314814814814,0.001110146185952,1484690.0385671384,1,53.86328125,6
00004310.step,0,0,1,2,721999.9906201878,,,0.0,0,220.5908203125,1
00004311.step,25,10,126,252,243336.40985693253,-0.0040673239996225,0.0050919191125666,23984.71635296178,8,60.2216796875,8
00004312.step,0,0,1,2,721999.9906201878,,,0.0,0,133.2412109375,1
00004313.step,15,8,46,92,3725818.3522937247,-0.0319619353553188,0.0431256462393396,1425698.889107672,6,24.677734375,6
00004314.step,276,54,1958,3916,84284.55771045029,-0.1590081880956162,0.3400586234890289,43600.385934277336,54,764.8154296875,2
00004315.step,87,53,496,992,723784.3520702317,-0.0211060027642778,0.0300098165234833,32044.490584334664,37,249.3818359375,7
00004316.step,32,16,170,340,608400.0081640006,-0.0816976596686352,0.1800813526326441,98917.01911210205,14,75.2060546875,8
00004317.step,0,0,1,2,744980.0089938,,,0.0,0,223.3017578125,1
00004318.step,66,17,364,728,1897955.741930288,-0.0022298208162306,0.004039719295479,458689.8136421593,16,154.08984375,8
00004319.step,66,17,366,732,1897955.7419302885,-0.002221781373818,0.0040002776484653,410676.382149868,16,154.09765625,8
00004320.step,28,1,156,312,2223000.0105699995,-0.0001984126984126,0.0010309826235529,318297.25123519334,1,63.3818359375,6
00004321.step,145,24,888,1776,1920000.0097600005,-0.0145833333343869,0.0426914215182769,227795.59788983257,24,381.828125,8
00004322.step,39,7,222,444,12635.887024758518,-0.0205128205128205,0.0539681158457671,9027.988727681952,7,210.7451171875,9
00004323.step,46,6,264,528,2040000.01007,-0.0090126811594202,0.0281193108437652,303913.5402102031,6,107.1201171875,8
00004324.step,36,1,204,408,2106000.2446199227,-0.0001543209876543,0.0009129752751696,302887.24527472846,1,82.240234375,6
00004325.step,0,0,1,2,699380.0084898,,,0.0,0,175.212890625,1
00004326.step,54,11,306,612,5022000.017639999,-0.0748504874015836,0.2616794485359857,733264.1152713634,11,126.5,7
00004327.step,54,11,306,612,4426955.0161902,-0.0748571837758013,0.261677679814506,311043.9516241202,11,125.6328125,7
00004328.step,40,9,198,396,1000000.01,-0.110125,0.2981159327761601,366873.4865150178,9,85.4189453125,7
00004329.step,45,14,228,456,810000.0082799998,-0.1082716049382716,0.2811465410313855,285631.1331134142,14,98.3134765625,7
00004330.step,45,14,228,456,705600.0073247999,-0.1082804232804233,0.2811433253430634,252833.5678573744,14,98.302734375,7
00004331.step,153,11,872,1744,2352.363238018956,-0.1165511750477557,0.4630348518470645,1169.5425077956777,11,2400.1640625,7
00004333.step,24,1,126,252,59400.00093300002,-0.0014367816091954,0.0068905625334952,41255.19855417254,1,52.5576171875,7
00004334.step,26,2,132,264,48000.000800000016,-0.0025900025900025,0.0090204997499445,30687.433388230816,2,55.5625,8
00004335.step,6,0,24,48,240000.00248,0.0,0.0,240000.0,0,13.0595703125,1
00004336.step,50,13,252,504,83087.50183600002,-0.0030984793295306,0.0053509937738538,8570.71653148215,10,107.345703125,9
00004337.step,4,2,12,24,20249.81801808402,0.0046865156951744,0.0046865173552992,16653.01347932162,0,14716.7685546875,4
00004338.step,28,16,140,280,73788.00293949993,-0.0960641399416909,0.1131363658374582,37879.26606435067,12,708.0126953125,9
00004339.step,12,6,36,72,15490.89685332578,-0.0532081583643686,0.0719691848412023,5676.225300447704,6,20.802734375,7
00004340.step,12,3,66,132,21661.319997727776,-0.0171457744936014,0.0332999042647564,5848.412921179833,3,40.083984375,7
00004341.step,14,2,76,152,6145.1492258060025,-0.0528103001209355,0.1293582884595329,3959.76455435912,2,31.5029296875,7
00004342.step,20,5,122,244,14420.616787095842,-0.0530558680164979,0.0990563086197228,7039.774921350469,5,52.4453125,9
00004343.step,13,7,66,132,8366.927977055746,-0.1325446207335971,0.1379483584777045,4095.251828213529,7,29.50390625,8
00004344.step,10,2,48,96,7999.09567022297,-0.0666666666666666,0.1333333333333333,6661.283499176516,2,22.3525390625,6
00004345.step,19,8,96,192,156755.23998141623,-0.0442050006907031,0.0545611760136248,37163.93771086949,8,219.9814453125,8
00004346.step,20,9,104,208,14565.911573975529,-0.0957644666468578,0.1445163832902536,7784.321756294702,9,56.57421875,9
00004347.step,18,12,108,216,25833.69320769875,-0.1528796453194964,0.1522034461600231,12981.850778753997,12,94.5771484375,8
00004348.step,5,2,12,24,10081.885519656382,-0.0839895013123359,0.1224346854560693,7314.995431643056,2,9.248046875,5
00004349.step,3,1,6,12,8193.532524192506,-0.0524934383202099,0.0742369324080364,6435.18498453822,1,6.24609375,4
00004350.step,19,8,98,196,10754.011081042112,-0.0749116886704951,0.0966912054876973,7860.868493348222,8,156.9052734375,8
00004351.step,3,1,6,12,12290.29878225651,-0.0524934383202099,0.0742369324080364,9652.777476807323,1,6.2255859375,4
00004352.step,14,5,64,128,3450.177615660839,-0.0664202688949595,0.1006646517447074,2152.2339693108056,5,45.4296875,8
00004353.step,21,7,102,204,30725.745637095515,-0.0633135143821308,0.1082946967806092,12105.733598715817,7,44.87890625,9
00004354.step,3,0,12,24,1536.2873790320257,0.0,0.0,466.3572024466986,0,166.4287109375,2
00004355.step,3,1,6,12,24580.596806450005,-0.0262467191601049,0.0371184662040182,19305.55495361466,1,12.5029296875,4
00004356.step,4,2,12,24,9217.7237661285,-0.0288713910761154,0.0291090197018619,2212.094838435014,2,8.5849609375,5
00004357.step,275,197,1628,3256,5179.169537933094,-0.1757382575757388,0.2079907137599783,840.1262416084365,149,805.576171875,2
00004358.step,4,2,12,24,2304.430989919127,-0.0656167979002624,0.06819097667594,1005.497653834097,2,8.5849609375,5
00004359.step,83,30,394,788,111382.58154912312,-0.0964679708938356,0.2301846228713231,57019.77260851331,21,226.8369140625,8
00004360.step,21,18,96,192,4359.728034248322,-0.4581187353637208,0.4090230136825542,1715.222596152482,3,214.216796875,5
00004361.step,24,22,142,284,2956.677139856424,-0.1651819873560765,0.1101757004523777,1651.259272916164,22,74.25,8
00004362.step,26,23,148,296,4031.832432616792,-0.1585326158271718,0.1105098805717867,2514.398646541773,23,78.0537109375,8
00004363.step,26,23,148,296,4031.832432616792,-0.160167988328686,0.1107964483936979,2619.667145251609,23,78.4208984375,8
00004364.step,139,137,846,1692,3521.3483745999874,-0.1238536910428933,0.0994800568927521,1654.640315016096,105,454.921875,7
00004365.step,4,2,12,24,6401.197086693127,-0.0354330708661417,0.0358678487367885,1809.8957769013757,2,8.5849609375,5
00004366.step,32,24,192,384,3777.9763344120015,-0.1444997343792895,0.1220691968963453,1962.3019405398263,24,91.6806640625,9
00004367.step,82,40,480,960,6469.912399868687,-0.1249524052555614,0.1363169539900141,2564.438824068156,40,204.2314453125,9
00004368.step,12,6,36,72,1419.5295214790708,-0.0324033139988259,0.0330220302116072,583.5222392282334,6,182.01953125,7
00004369.step,65,12,360,720,16377.233623540707,-0.0543825186972408,0.1261040265650321,3885.417334096349,12,148.6845703125,9
00004370.step,15,1,78,156,37699.47712707304,-0.0152597204419215,0.0570966457116209,29069.656481902683,1,33.4794921875,6
00004371.step,55,37,318,636,5325.79604225632,-0.2414512234039054,0.2687995890530656,1654.8699504381902,37,135.2265625,7
00004372.step,33,11,198,396,135087.50158035025,-0.1027420292126174,0.1961361564247279,6930.754870599396,11,80.2099609375,9
00004373.step,13,7,66,132,13748.60795778923,-0.170239709047358,0.1816341513236942,10892.620828338062,7,29.537109375,7
00004374.step,9,6,28,56,389.9097378726021,-0.152572985747671,0.1343363622179156,103.7381314105372,2,15.7685546875,4
00004375.step,17,14,68,136,823049.6219490569,-0.0401184236116051,0.0350725234420025,485289.8988606514,5,30.3759765625,7
00004377.step,81,1,392,784,208905065.7696719,-0.0001495539553282,0.0013376512416715,4455866.267903672,1,168.015625,6
00004378.step,13,8,58,116,32665.45909034926,-0.0357863252154806,0.0604051138711212,5611.966908162921,2,434.8505859375,7
00004379.step,3,0,10,20,129.69585355679624,0.0,0.0,1.011557002073756,0,7198.2041015625,2
00004380.step,80,66,390,780,1525556.3932540016,-0.0904751033522813,0.0629057977405111,1168430.2722055884,33,654.4755859375,7
00004381.step,53,10,322,644,15368.390085198582,-0.1039473684210526,0.2821226742521717,2526.910141116693,10,244.3935546875,8
00004382.step,262,32,1466,2932,36220.24866347225,-0.0047363731310141,0.0243309889840016,10243.62811619032,0,766.7724609375,6
00004383.step,8,0,36,72,173.23747262846723,0.0,0.0,127.30573435631288,0,17.8017578125,2
00004384.step,18,10,96,192,49830.004127900014,-0.043303129332541,0.051647044449559,19982.83646131632,10,41.865234375,8
00004385.step,1,1,4,8,40816.60459952565,0.0002406300708841,0.0,19114.695719559277,0,40.310546875,2
00004386.step,16,7,84,168,4200.000383000003,-0.0425,0.0484122918275927,3143.2049832698067,7,37.345703125,8
00004387.step,16,7,84,168,2100.0001990000023,-0.0448529411764705,0.0510222066450899,1610.5635677147286,7,37.37890625,8
00004388.step,6,0,24,48,1875.000154999999,0.0,0.0,1875.0,0,93.095703125,2
00004389.step,39,20,222,444,122926.8964229472,-0.044722381620361,0.0747978618068443,13973.244772212844,4,652.53125,8
00004390.step,7,5,30,60,336925.8424854507,0.0012971499823326,0.0090229240407817,86797.35956644353,0,116.09375,3
00004391.step,9,5,44,88,1338430.63810636,-0.0047148252671621,0.0080968299050075,753510.02100462,4,46.361328125,4
00004392.step,22,10,102,204,570027.1775050419,-0.0154937717049065,0.0300515899200707,202103.12513628657,6,470.041015625,8
00004393.step,10,6,54,108,2859457.2252617693,-0.0129818717266978,0.0143562878617757,1491940.507315161,0,113.396484375,6
00004394.step,24,12,100,200,8e+300,-0.0130069854591005,0.0176813250371273,1267366.384018818,0,246.794921875,7
00004395.step,69,60,354,708,17651.354943830538,-0.1423801352047357,0.119386973374881,6740.045405989277,20,435.0322265625,8
00004396.step,99,62,578,1156,15134.144999101223,-0.4003226851698119,0.3904135936232495,2362.874151199212,52,301.08984375,5
00004397.step,25,4,138,276,13925.623493842866,-0.0524590163934426,0.12019870675294,12571.515372736052,4,56.5751953125,8
00004398.step,30,10,152,304,29491.20057344001,-0.1225601348425879,0.2412999500246462,7408.828811151156,9,62.001953125,8
00004399.step,6,2,24,48,720000.0053246573,-0.0036984665168478,0.0052749630143123,58180.6258340458,0,25.693359375,4
00004400.step,26,16,124,248,507000.00403,-0.073076923076923,0.0691951475308391,425182.70861823147,12,54.4794921875,8
00004401.step,4,1,12,24,924.905925420338,-0.0427935638479972,0.0741206268216739,773.7392365288836,1,1072.2529296875,4
00004402.step,62,20,330,660,32200.58196548146,-0.0811510097596466,0.1236052019038261,13286.729307548265,20,139.396484375,9
00004403.step,22,8,120,240,2611.995388038136,-0.0844138766891485,0.1142032300326401,1284.0035420526988,8,50.7451171875,9
00004404.step,101,52,600,1200,77060.17353128045,-0.1042641599005756,0.1107458417847203,28124.62852463997,52,248.5888671875,7
00004405.step,116,54,684,1368,106249.63314418004,-0.0814553353244637,0.0916372522400217,31405.796876704226,54,285.5458984375,7
00004406.step,4,2,12,24,103238.50490322243,-0.0295275590551181,0.0438946461950775,79816.40376135065,2,8.509765625,5
00004407.step,6,0,24,48,101864.00151720006,0.0,0.0,101864.0,0,13.146484375,3
00004408.step,5,2,12,24,28556.00061600001,-0.0590909090909091,0.0970643477457391,17281.901187397452,2,9.2744140625,5
00004409.step,8,6,36,72,4800.8979183462525,-0.1079694583631591,0.079832966009914,2978.665234574033,6,17.7919921875,6
00004410.step,33,20,192,384,1588.607510836645,-0.2797452745456406,0.4636394672514042,846.6218908534086,20,122.658203125,7
00004411.step,66,37,392,784,67749.64235185656,-0.0724535926307579,0.0866029092503199,25592.550961402703,37,160.8720703125,9
00004412.step,95,44,520,1040,65676.28297983366,-0.0724169352320539,0.0988387116854308,39666.22309273325,44,215.7265625,9
00004413.step,73,42,426,852,67749.64235185632,-0.0948582691652479,0.1037655626043261,23355.711206601904,42,178.5966796875,9
00004414.step,10,7,58,116,30613.86181248248,-0.1182098867204366,0.1062297175517113,20669.91104271073,6,52.7275390625,8
00004415.step,12,8,56,112,8385.386913603472,-0.0973467026299132,0.0964166258947289,3903.098886239035,7,23.9736328125,8
00004416.step,17,10,74,148,109154.50141460005,-0.2074525451893862,0.1956544420080943,41163.72124212922,6,31.34375,7
00004417.step,72,40,440,880,32421.80733736462,-0.1377197853104132,0.1533513184028459,9832.38690264982,40,180.1728515625,9
00004418.step,18,11,86,172,18898.66146577321,-0.0851666726517538,0.0813771954254968,9065.745404005707,10,46.0791015625,8
00004419.step,72,42,420,840,67749.64235185632,-0.0961757451258763,0.1038755431869018,24156.11199100802,42,176.2890625,9
00004420.step,55,29,330,660,14338.68157257952,-0.1375329137354926,0.1568130715140556,5546.835428821751,29,136.4794921875,9
00004421.step,22,10,124,248,3283.8141450601947,-0.1049868766404199,0.1342996638460538,1935.82388389182,10,51.900390625,9
00004422.step,78,41,456,912,67749.6423518563,-0.0784009031661969,0.101682919593761,25501.825336402817,41,191.49609375,9
00004423.step,19,8,96,192,399000.00331,-0.0280701754385964,0.0329151983145503,118258.57293382211,8,43.0966796875,8
00004424.step,43,5,246,492,671714.5605558226,-0.0062367864693446,0.0182253246868299,155095.39491331406,5,803.412109375,8
00004425.step,334,284,1500,3000,712695.2490157568,-0.1861504316515148,0.1411924576244372,86775.49943029095,46,2214.2568359375,4
00004426.step,39,18,222,444,2899.0461751776384,-0.2775762432012432,0.4057719301180808,1520.553877706492,12,533.8330078125,7
00004427.step,15,7,66,132,46418.85175607171,-0.0559613204332035,0.0669607498265477,13588.181346134912,5,36.79296875,8
00004428.step,384,223,2024,4048,7607.232309636814,-0.034664600864376,0.5720909199182608,4343.292146339806,73,1078.255859375,3
00004429.step,126,69,658,1316,8925.000356796863,-0.2750698524037565,0.4018089125216871,4662.055826267316,57,382.4443359375,5
00004430.step,0,0,1,2,22604.29040849917,,,0.0,0,222.099609375,2
00004431.step,5,3,14,28,485875.0038351526,-0.0075664899415881,0.0063620778564161,380805.27371163777,1,9.3291015625,4
00004432.step,79,50,402,804,13968.732607767502,-0.4769681414185477,0.5433476085231881,3072.747802389744,38,202.626953125,7
00004433.step,7,1,30,60,800000.0096000001,-0.0142857142857142,0.0349927106111882,798429.2036732051,1,15.2919921875,3
00004434.step,4,2,12,24,64000.00160000002,-0.0447916666666666,0.0705493695341543,49982.73911861361,2,8.4970703125,5
00004435.step,5,2,12,24,320000.0035200001,-0.0383333333333333,0.0648930744464392,250620.5539401257,2,9.2529296875,4
00004436.step,4,2,12,24,1058400.0064512002,-0.0061011904761904,0.006104818897847,77283.17927830887,2,8.4853515625,4
00004437.step,39,24,212,424,1203304.2833881325,-0.0338044489279947,0.0593796917718621,753060.4026037748,24,90.328125,8
00004438.step,30,16,124,248,50982.88748297392,-0.1061172049326766,0.1311372258397343,8080.6860384482225,8,57.333984375,9
00004439.step,67,53,312,624,69687.69467104037,-0.1737901080598346,0.1092645706616982,58085.20783078887,28,932.8037109375,7
00004440.step,39,24,178,356,9006182.148165781,-0.040379567938623,0.0319228514048897,2258292.8317254325,24,2185.15625,8
00004441.step,5,2,12,24,254105.9737774013,-0.0131233595800524,0.0165998827305426,114092.23848660456,2,13.953125,5
00004442.step,92,0,540,1080,7644.213413043041,0.0,0.0,5140.2893440755,0,354.884765625,5
00004443.step,6,0,24,48,1182941.1971451268,0.0,0.0,1117386.070564993,0,288.1416015625,1
00004444.step,128,39,635,1270,113063.506519575,-0.0323624576219039,0.0768152831640958,33840.95507529857,4,1079.501953125,8
00004445.step,1,1,4,8,830.0540057854436,-0.2128112364332837,0.0,434.6152333624195,0,3.62890625,2
00004446.step,113,53,618,1236,343276.84709323064,-0.0769468313424259,0.1174256020765145,17928.06358229179,42,287.3447265625,7
00004447.step,21,5,84,168,455.6250445502081,-0.0621267851325936,0.120990262942227,131.19201882791393,2,39.1669921875,7
00004448.step,8,6,28,56,21.088321488764453,-2.532800367748412,2.404623876302539,11.157081305293133,2,14.802734375,3
00004449.step,16,9,51,102,35.42438350360799,-0.7424106193338686,0.9508624633974252,12.208532865033398,7,26.4384765625,6
00004450.step,21,5,84,168,556.8750535502543,-0.0621267851325936,0.120990262942227,155.73571143409347,2,39.1669921875,7
00004451.step,9,1,42,84,140.296131725,-0.0444444444444444,0.1257078722109418,75.76965543240516,1,20.0380859375,4
00004452.step,23,3,98,196,46.76538035935857,-0.0397504120532725,0.1054780451119504,23.79475884777856,1,44.41015625,7
00004453.step,107,97,630,1260,6410.310601928727,-1.084166875803388,0.5746572376121991,6247.461762175046,97,330.2509765625,5
00004454.step,7,1,30,60,406.400033120001,-0.0560224089635854,0.1372263161223069,373.9702226099263,1,15.478515625,4
00004455.step,4,3,13,26,13.053948004857856,-1.943552752313843,1.5149563000366295,1.9102974153176369,0,14.81640625,3
00004456.step,117,99,690,1380,12985.782160931369,-0.9504211549204484,0.6864139209186927,11692.577463822976,99,367.5341796875,5
00004457.step,80,49,468,936,55741.8278929056,-0.196850474689062,0.1854473662977443,53066.60436674016,49,251.634765625,8
00004458.step,26,8,140,280,13442.513822579884,-0.0442156268927922,0.0864371552439628,2198.9703679163463,8,59.0556640625,9
00004459.step,6,3,18,36,5120.957709677002,-0.0459317585301837,0.0575785064789509,3167.317609577405,3,196.00390625,5
00004460.step,4,2,14,28,8029.661603870486,-0.0304649418822647,0.0306446776120688,1673.1480959799385,2,8.515625,5
00004461.step,49,25,260,520,25446.34813449562,-0.1160117802366606,0.147102098212367,10245.9801301823,20,779.5703125,9
00004462.step,6,4,20,40,1371.575964851271,-0.1251494159781088,0.1305011103442664,190.0069479862293,3,16.9794921875,5
00004463.step,682,247,3210,6420,1115.81821388321,-0.0468844616554307,0.064853716889686,295.390992199631,241,1893.474609375,4
00004464.step,4,2,10,20,200.00002800010412,-0.0436080731890696,0.0445351266302885,153.28354155635895,1,36.1396484375,5
00004465.step,14,8,72,144,120000.00512000112,-0.0634920634920634,0.0691888721196932,114871.9915705961,8,63.896484375,9
00004466.step,3,1,6,12,4.860001728000205,-0.1851851851851852,0.261891400439462,3.8170350741116046,1,35.5185546875,2
00004467.step,6,3,18,36,3.240001368000184,-0.3783068783068783,0.4000311429325479,1.6084954386379744,3,11.61328125,3
00004468.step,15,5,62,124,628.8645427033737,-0.1737187886851208,0.3397429746205819,225.68492201032063,2,9318.484375,5
00004469.step,15,3,78,156,1613101.6647982828,-0.0135816356288797,0.0273783944572356,1566626.2133926195,3,748.318359375,6
00004470.step,155,73,1052,2104,1856347.15379021,-0.0276320298672343,0.035474923998585,1278765.475269102,73,394.5673828125,5
00004471.step,82,51,388,776,1733124.110025096,-0.0156771562091323,0.0226511508563899,1309826.1935774365,51,157.5361328125,6
00004472.step,3,1,6,12,14351.76816042944,-0.0428571428571428,0.0606091526731326,8516.588672172773,0,24.041015625,4
00004473.step,15,6,48,96,47114.10255167672,-0.1121151391880034,0.1538055026168691,29158.14771715241,6,25.873046875,7
00004474.step,0,0,1,2,111.09753432955829,,,0.0,0,122.5029296875,2
00004475.step,10,6,30,60,48508.9770372384,-0.6025401817727218,0.913030515377852,8317.191121040421,3,17.0224609375,4
00004476.step,7,3,18,36,38088.00185840001,-0.0047646898685665,0.0055046444396372,8604.822278182444,3,12.3193359375,5
00004477.step,81,59,422,844,24973.61179677521,-0.2960779918693078,0.3686105852068246,6056.371115915057,30,326.3173828125,6
00004478.step,194,78,939,1878,906210.2955990948,-0.0153910118590691,0.0357948215457358,261192.1957148533,42,408.6005859375,6
00004479.step,62,22,326,652,282078.88851959223,-0.0301795878805567,0.0548317295817088,83535.26368118761,10,174.8330078125,8
00004480.step,22,6,116,232,28805.38650624212,-0.0357909806728704,0.0632701128477583,3725.162575494256,6,49.990234375,9
00004481.step,13,2,60,120,1239241.8743095445,-0.0041259141774605,0.0097023786195993,129142.90652213144,2,28.0517578125,7
00004482.step,340,210,1802,3604,435405.5037565536,-0.1955269768958684,0.4395301032057889,119962.6511110188,49,12255.2021484375,3
00004483.step,255,168,1274,2548,663604.3158876246,-0.2445765794241421,0.3500020648506013,165674.5586064495,60,1624.8486328125,2
00004484.step,8,2,38,76,1215.2019745109576,-0.053626362228496,0.1091111114201202,709.9544423534961,2,53.26171875,5
00004485.step,1074,961,6158,12316,2964701.167576597,-0.2468785523475131,0.4178567578668029,703699.1381696461,0,12926.841796875,1
00004486.step,10,6,40,80,48.4558693248574,-2.1923214142527234,2.4699258713104237,42.31555456725863,4,253.912109375,4
00004487.step,85,20,370,740,33115.59052140599,-0.0810560444650301,0.1573908895214009,5352.252026842449,12,164.443359375,9
00004488.step,22,12,120,240,10094.766032096764,-0.4011408556051792,0.415620365528918,3327.7236637222986,10,52.603515625,7
00004489.step,86,62,429,858,455805.4171389212,-0.0621446633938019,0.0674339747407114,215621.2432040498,32,573.5087890625,7
00004490.step,37,16,160,320,10649.309370526662,-0.0246944728925039,0.0360075898383435,6380.719721282631,6,398.0185546875,9
00004491.step,29,16,136,272,8193730.3766398365,-0.0226255922063765,0.027221286386716,2277352.9845439424,13,64.0751953125,8
00004492.step,57,16,332,664,2659.80685494746,-0.0750692520775623,0.1359949377949499,798.8290568177589,16,136.970703125,9
00004493.step,4,2,12,24,8953.888556960861,-0.1504807692307692,0.2060403273489994,1968.0986839577984,1,11.8701171875,3
00004494.step,3,1,6,12,96.00002000000111,-0.1666666666666666,0.2357022603955158,75.39822368615503,1,6.208984375,2
00004495.step,4,2,12,24,448.000035200001,-0.08125,0.0854674645698584,214.41369860750336,2,8.521484375,5
00004496.step,28,13,142,284,284810.8331381261,-0.016530205497347,0.0314270247088527,22964.578689020796,7,58.8564453125,8
00004497.step,20,7,102,204,1346.4001366070147,-0.0550963226792712,0.0942214398180191,644.7211083792896,7,44.8935546875,9
00004498.step,169,129,976,1952,8191680.030719203,-0.0525516702878424,0.0815833820037022,1864812.8999987969,117,1009.216796875,5
00004499.step,152,118,888,1776,8191680.030719203,-0.0470778156658447,0.0733926579354507,1924654.386301491,107,754.5302734375,5
00004500.step,8,5,25,50,1554.4639555656922,-0.0929304202453495,0.0837497113636467,474.66989211843287,3,604.65625,5
00004501.step,257,228,1232,2464,1208136.075139078,-0.2549936056438556,0.2309604606326876,324862.6072875292,103,1213.5166015625,3
00004502.step,50,42,194,388,1456993.9334522192,-0.4023440099923543,0.366235082701177,587648.2744425504,18,96.224609375,6
00004503.step,257,222,1130,2260,1932464.2425351725,-0.2465783151427478,0.235441677558932,332301.54020684847,103,1130.7236328125,3
00004504.step,7,4,24,48,4131955.668496224,-0.022297715349233,0.032067339547506,214170.0693580638,2,12.361328125,4
00004505.step,22,10,108,216,55636.341338308936,-0.0917748917748917,0.1243095283133284,35540.98593319763,10,47.720703125,9
00004506.step,3,1,6,12,164.25433129708208,-0.1049868766404199,0.1484738648160729,129.00503229474043,1,2674.2841796875,4
00004507.step,60,52,302,604,16100.95091824059,-0.2325428795390391,0.2531892875119804,2274.547960734426,25,2353.5009765625,6
00004508.step,77,62,431,862,533.9970304746533,-0.1955821758715204,0.2057540815800075,179.7153962592954,20,2382.2587890625,6
00004509.step,20,10,94,188,21528.638574286928,-0.0499771544745008,0.068415166031355,8506.40990023765,8,43.943359375,8
00004510.step,11,3,50,100,96.81709688313435,-0.0520169403625371,0.0999423054153159,45.26050647891177,1,483.3623046875,7
00004511.step,25,17,138,276,45600.23087675703,-0.1476147382029735,0.1174461935808033,39195.00841957714,17,57.423828125,9
00004512.step,12,4,60,120,45600.004917800026,-0.0616713352007469,0.0884945602790106,39712.006121715465,4,27.009765625,7
00004513.step,45,45,264,528,7994.293308936565,-0.161932581976491,0.1191355838084289,1059.852599512183,11,177.5947265625,8
00004514.step,36,21,216,432,285750.00970531045,-0.0873015873015873,0.0928308536927744,242553.06636933537,21,84.3017578125,8
00004515.step,26,16,160,320,285750.00970531045,-0.0952380952380952,0.0997117772074446,247949.10183521413,16,61.0205078125,8
00004516.step,180,8,1068,2136,1029600.0132128,-0.0164021164021164,0.0809091422375249,387568.0621787473,8,422.763671875,7
00004517.step,3,1,6,12,286.3214558778358,-0.3453515678961182,0.4884008711055032,224.87625224769127,1,9011.60546875,2
00004518.step,51,1,296,592,380261820.46448326,-9.000592216464562e-06,6.364379790956951e-05,128696454.59332244,1,118.05078125,6
00004519.step,10,0,48,96,3588767.243426966,0.0,0.0,3490444.6319999998,0,22.03515625,2
00004520.step,12,4,46,92,4224.650752701354,-0.0426509186351706,0.0626803581841955,1636.086239421869,4,22.8525390625,6
00004521.step,7,5,26,52,8595.840406208008,-0.1075293580168894,0.0722506078526141,2602.2382867804663,2,13.208984375,5
00004522.step,5,2,12,24,5362.980215378003,-0.0392044913883338,0.0483911901097041,1426.98206909519,2,9.265625,5
